video_id,comment_count,comments_status,view_count,like_count,error
piuSD8WQqI4,0,disabled,1192231,8208,
dP1AwJgZChY,18,enabled,135728,344,
Lj57yB-BYQ0,714,enabled,254886,5342,
DruEjbsvKSw,1405,enabled,1185119,9056,
ULcqFUa2qGc,647,enabled,154052,2023,
tAkXfdFGd5o,29,enabled,11377,146,
mzvsfpagdB4,1095,enabled,2227731,29090,
nc0R3HQ1axs,330,enabled,234260,2500,
rlFjJW777rE,5554,enabled,2923112,22974,
0ZTuQog6Xgc,24,enabled,14181,164,
Uw0IvUv-I60,1306,enabled,5085967,55083,
xgCBQS9Nbts,0,disabled,87788,1411,
qhnTHNBHPsY,4,enabled,4809,68,
XLsy1U5DkwQ,313,enabled,739414,7114,
aUqLjGB_kyI,575,enabled,1825343,7721,
MBrmvLvBRwI,0,disabled,2767515,33982,
jJYkes_H7wc,304,enabled,518905,4510,
TymTs09IvB0,6119,enabled,8801379,56369,
OcLar-n8eig,94,enabled,77753,925,
Xz6yBbBRr8Y,50806,enabled,24722567,517514,
GuqwQ-JQIys,1483,enabled,822705,14316,
-G16EX6b8Xg,28704,enabled,23966236,571796,
zRxtE6ovkfA,85,enabled,86707,500,
yIz9Qqp718Y,33,enabled,90095,774,
cjJgUKwmX3A,29,enabled,1493,36,
Knuh4m2P5nA,1122,enabled,1871544,22712,
1o6eXOEiH3c,2073,enabled,963755,21507,
0Z4JjgGquA4,5415,enabled,12634498,31177,
kiuDR02UAZA,578,enabled,692377,4940,
KINyi6XmPvU,997,enabled,258232,7972,
pWUm_X-lsf4,926,enabled,717332,11418,
YDIWtWlA13o,0,disabled,68338,416,
L7sGXf9fj-Q,43,enabled,9668,123,
lsiYeumI43o,44,enabled,98748,554,
VnwSz3q4OZI,48,enabled,73673,581,
ef00uSc4VkQ,2449,enabled,1810902,14944,
B5V356k-9a8,10098,enabled,17018689,76620,
NTOCv6uoM34,453,enabled,76480,1154,
ZbEdcNAOicU,14,enabled,3748,100,
8ywolhltzVA,12668,enabled,12620985,53720,
rLVd9j1HSWI,197,enabled,49220,1964,
4m7B5IQ489U,335,enabled,96060,1895,
L_yu996VhJU,20,enabled,8278,312,
TAyC57bfgkE,274,enabled,89760,1444,
J1siZJ3yN8c,268,enabled,66530,477,
SnKL8S62O8w,605,enabled,880073,5890,
Akkw6-DFeXE,480,enabled,891579,7356,
kp-yC5gaVvQ,81,enabled,81182,781,
p1TpSJ9nLjI,398,enabled,968711,3697,
6D5APuZtY9A,355,enabled,197743,2720,
h1plQgwxf9o,334,enabled,411069,4246,
qArb8dtDYe4,193,enabled,159283,2703,
gUTQdflfwdU,39,enabled,11013,221,
TcYjPzGzcD8,3415,enabled,1526408,23467,
RKMtbcw9ZwE,166,enabled,284932,1565,
1YYjyHuFM1Y,1348,enabled,675721,14603,
YHtpXNYxk9Y,1527,enabled,1631964,27525,
lC7QGQUelok,4230,enabled,3887467,34845,
afzHsxXOJGM,5,enabled,15157,56,
LNNfxIbbJfE,2637,enabled,3771452,21054,
fPY6Dgj3jcE,18098,enabled,4771021,42141,
ryol9sVk704,4463,enabled,8377522,163504,
UIQb_y86NBg,158,enabled,1143989,3287,
ujsVjufMLjM,4414,enabled,8122182,43120,
U_w0fTfiz_M,56,enabled,28501,481,
Oi84d8U4Wt8,956,enabled,242795,4640,
DDL3UVyHPT4,2322,enabled,2698169,14726,
13oqcMyGbkU,54,enabled,10882,283,
xOr8drMMD88,215,enabled,101295,3599,
XjVO5sl3t3Q,77,enabled,45922,1160,
1Gr7E7phXKM,2818,enabled,4424836,30092,
3UfNg5-046A,2527,enabled,1881639,12792,
CbR9XF0whE4,1538,enabled,9679374,15217,
gSTs3Qklmr4,1555,enabled,217075,4889,
jPEY5Z7-JKA,37,enabled,178330,712,
gwrdPAZEUNc,0,disabled,20205,226,
t1q_ECWpp6Y,615,enabled,169291,1422,
kEHJ_60o75U,1898,enabled,2628332,24948,
iSJHW17xAkQ,283,enabled,828295,6702,
uX_-x5oBKgg,3696,enabled,1864107,13812,
rP27yWxuY9s,11,enabled,8770,371,
RMjJG0hGkxY,956,enabled,1765527,7031,
-sjSwqKavQ8,414,enabled,129388,2571,
4Ant-PrNxYU,22468,enabled,10130357,114749,
k38bTcaoCPk,59,enabled,60622,2304,
8b6dUkeQQMg,1392,enabled,1405405,9804,
1fPu3UUkJkU,86,enabled,16646,781,
9bza8Uzoh9Y,991,enabled,2180963,30142,
APi-5QcLQHU,259,enabled,1009165,4709,
uQzWV_TwM-4,1038,enabled,368561,9030,
h2HE1qOLdE0,27,enabled,11330,248,
1ZGjZJTPvD0,860,enabled,5863210,29845,
JWZoNiwGqFg,1582,enabled,2243360,8852,
_TlMHVyDmkA,7110,enabled,13564156,93614,
WVB2GSlyrSk,3287,enabled,19501772,66663,
9NgfAsg0CsM,57,enabled,10362,268,
8FFHibYdoUk,1238,enabled,1076962,6528,
1Csyn0YEb7Y,37,enabled,39045,490,
fBHvoJCYAr4,757,enabled,455479,6596,
CZZHPBqiSjA,335,enabled,118314,2768,
rs8k01Q1iII,8637,enabled,9568633,156238,
oefgKdpkqs4,76,enabled,91863,578,
nkFhylZ5ZeY,856,enabled,463094,6974,
lniJGGmKdPU,3483,enabled,556241,12799,
JeiFgGZL4rY,164,enabled,72568,1950,
K_Q6A15R6Fw,839,enabled,541886,13079,
vX-OOfbnD9w,18080,enabled,10991130,131534,
FxDlSu2LIbA,3735,enabled,1699782,46764,
Gc4ZgKuAfiY,132,enabled,349055,1274,
thz6RC4VdCg,102,enabled,32525,350,
8JM-hdLDmPk,6,enabled,2204,36,
8nC8mpwAOWw,450,enabled,632220,4136,
cAGXocVGShM,183,enabled,402017,3029,
psxZP3FiYPo,636,enabled,627099,4417,
ym1uxG8GGj0,30,enabled,15100,407,
lymdcMcnH0c,975,enabled,839059,9124,
NTuu2Gx_4H4,12232,enabled,3575483,49261,
S9Sl2HMzhNQ,750,enabled,803664,8842,
tclEFBLGgw0,1913,enabled,951665,12474,
KyD8jt6tSCc,2833,enabled,2153630,19891,
aPIIVTHSW10,358,enabled,378628,4603,
XAcUd0FESsI,2940,enabled,1155223,22723,
wDJp6ho7fDY,1048,enabled,599075,10160,
FAqH7bXNBVI,52,enabled,58772,578,
ybCPBuv7P9M,12,enabled,43726,276,
CorSPPUHG8w,1225,enabled,438473,6204,
pbGlmdJ2oXo,226,enabled,57452,1086,
2ceo3e-BsYM,2501,enabled,4956803,51736,
DtFhl98XsO8,7953,enabled,4773888,68981,
yuf7rq6iBso,47,enabled,2393,35,
PUAMsz55JWw,34,enabled,11675,175,
EpUab4NG7rc,3261,enabled,967156,10055,
rW4Yalrl2cQ,0,disabled,600151,5906,
VbJrNa-JbkI,10,enabled,2707,58,
16MoY0asz-Q,2288,enabled,994325,18869,
RyDItf69E40,0,disabled,5490722,20788,
FyxkIcN-OGs,975,enabled,6300858,21891,
6ULGW22gBKM,1390,enabled,2260457,19444,
61wBfoWxlsU,95,enabled,31077,842,
7VSBlNBvhoo,711,enabled,271922,3930,
JYbdpd6ZmXk,13867,enabled,4175770,46394,
coXvns0jNUM,25,enabled,39064,323,
XOzTsb4vDK0,1109,enabled,773279,9230,
JLE1CudUdeY,4551,enabled,5352813,58361,
_Bct_fUT-h0,844,enabled,270030,5606,
EblEjwnk3Cw,129,enabled,128084,1495,
dpnuJ7Bo4fg,3119,enabled,871752,22427,
ibe-XvERtH4,70,enabled,89962,1644,
hGTq39ZGHy8,2160,enabled,3429461,15168,
1deGR2h10hI,4086,enabled,2033608,14796,
Saip_BCBW3o,3217,enabled,1389683,18179,
hMcMxn69F-k,737,enabled,348709,3469,
61_cdC5J22I,1056,enabled,1373159,12510,
1W3F5MRO3hI,265,enabled,2192935,4589,
FN5gBg7DrLM,185,enabled,42414,335,
jbiGrR108qw,3,enabled,2625,35,
5TSBE687SsE,13,enabled,6008,71,
QX_WkmkwcdU,0,disabled,26350,488,
TnWLNENup1M,11,enabled,59870,285,
7s5DoGy1Bfo,7408,enabled,30418872,83058,
Z60wb_DOS6c,2,enabled,595,16,
qkj2UqvBnzQ,81,enabled,255975,913,
7exevL4PBgY,54,enabled,77243,1097,
YIH3yv6ZfKY,8959,enabled,23642190,80670,
fRaX2jbxUjw,225,enabled,159020,1764,
DT1kg4vKARE,360,enabled,67106,1033,
7jZjGDi66EY,777,enabled,3539857,22872,
jaheWmJyoCI,706,enabled,209211,3168,
f3jlFF-5kTg,1027,enabled,6077200,27487,
KoinX0DVgyY,104,enabled,17948,462,
eCHpB2fyfJo,894,enabled,3477098,17892,
hFZCSOq-JVA,307,enabled,130758,2761,
XhSd2JntwuM,28,enabled,76592,694,
-bKVA2RMk1g,78,enabled,45810,732,
DknnDB9NHnM,135,enabled,179334,1791,
Z2Rr8xleRlk,925,enabled,4289643,48204,
RVMQoUsYUK8,95,enabled,18949,518,
0Oq8LEzXkjA,4514,enabled,4305644,40570,
1vXfPDyM69A,7,enabled,13795,75,
KoC16i6Xud8,12,enabled,5075,76,
lZ7SKUuZA6g,2070,enabled,1893339,15127,
-dLJ4UQhb2w,411,enabled,119951,4035,
S4Rgu7WYH0g,692,enabled,2140783,12117,
17c6GfXVw8g,232,enabled,1601901,10216,
n5XDBHDK9bU,8,enabled,8584,80,
Ivzak3THDMY,2355,enabled,2724848,23004,
jHR86WoZJwU,2533,enabled,1748967,16578,
ySwgm9MMJco,6,enabled,2150,20,
CChHkmmrBPw,2192,enabled,797747,15383,
AAe1ALHcS7Y,615,enabled,119000,1558,
oc29wEdRTH8,3277,enabled,1361039,18673,
ANbgKuGrgGo,37510,enabled,17045540,85287,
72NfSwCzFVE,3350,enabled,14273755,64589,
c03vgKDUKN8,6136,enabled,3554629,47023,
nrz3yP_gmuQ,127,enabled,35060,1210,
vK6a6uYJBhY,1024,enabled,3140955,19464,
a4iRAriQ9m0,0,disabled,165291,5414,
oSYi9-Big7s,1057,enabled,1780976,17131,
MFSIckati7I,4765,enabled,1432292,15107,
1VhGa9Tc7QI,5699,enabled,4107653,41857,
K98ZyAFEgoQ,274,enabled,243416,2272,
3oaycSfG1jw,85,enabled,38120,1705,
DolduIxtx5U,587,enabled,1758939,5143,
KFB_jTxEECA,9609,enabled,2344870,53407,
n2C2--coChA,229,enabled,2373512,11628,
iChsed-7LNg,26,enabled,8627,260,
H-EtOKn6qXs,127,enabled,1004271,3074,
gITPE96MGw4,642,enabled,10496508,44571,
pJBRQQkT85s,11475,enabled,12823195,90870,
gUppezqI3yc,1132,enabled,2023094,24398,
I9EEKfDWL5w,10,enabled,18092,236,
cO90rUcu0w8,157,enabled,181245,1667,
txdYBo-7M0Y,138,enabled,30123,1039,
3ozKRQkIuPg,6088,enabled,47859017,165948,
wsEF9ExxzVU,8,enabled,881,17,
K-V3vfggtDA,3591,enabled,5529231,25047,
RYUf6XLxa5I,448,enabled,2518571,8326,
hZRH_A36d-I,0,disabled,134116,2369,
d1UE4uUWBtQ,21,enabled,7252,241,
OWdh36LwpCI,160,enabled,316573,1863,
1GwtKtCQnYc,3960,enabled,3197087,56362,
T07oFtADeuA,920,enabled,1918466,20451,
B8jIQyKHL6o,76,enabled,52612,588,
HPf9JPH4iVg,644,enabled,1079587,5376,
zf8UU9Us5KU,4059,enabled,5965328,53411,
cF8QjYwEpFo,867,enabled,2081475,21549,
1qxy8nF0u1A,4243,enabled,4435142,26167,
Qjf02DqsIjI,18,enabled,6536,83,
xHH31u7Wf3A,946,enabled,1361693,10846,
EHC-CQuy788,410,enabled,198145,1782,
NKwceo_zQGM,1568,enabled,385019,4637,
-Xp3uqsotes,566,enabled,531196,4548,
GcS4kdmSAFQ,162,enabled,31929,1619,
7sGYy7Q5f5o,94,enabled,24840,796,
S6iXgtli4ag,11870,enabled,15996695,145561,
pHAI4t-G22U,14,enabled,4488,56,
4_cPefrMHyo,7727,enabled,2586405,71452,
MKCkAR0pRuI,903,enabled,2013576,31479,
eLdmvZbXzo4,2037,enabled,2428698,38510,
8lh-UTkiM4k,18,enabled,3628,99,
ONHwjpdf5mQ,1979,enabled,2281027,13581,
NU6BpkTbM-A,0,disabled,611026,1285,
3Vk5Qrzb1RI,248,enabled,1173530,8301,
Vj7X9LtGb0w,691,enabled,627928,5661,
HctL2ySCyT8,225,enabled,134046,1386,
BP4M6G8AqXw,2808,enabled,5086996,15585,
IGt0VAqYwMs,514,enabled,213384,4891,
Rv7-obkdiTs,3533,enabled,9800910,153616,
JDFr7usnavE,1832,enabled,703505,15443,
751MqFU6vp8,150,enabled,1910530,5061,
87AqQ1-_bO0,6,enabled,5036,218,
tpLLst4-3fw,85106,enabled,60487250,756559,
Oz3b0Qp2Ong,156,enabled,149950,1633,
-t0jPT9c-qI,5640,enabled,3277110,32169,
UpRUdylMl-c,30,enabled,2339,33,
7jyTpVtkc3I,1434,enabled,3626765,16744,
0mZY95d0yME,3839,enabled,3506485,44584,
0YpGaYSx6yU,332,enabled,194992,4091,
z-xu84EHcsQ,701,enabled,320541,4336,
7t-NZRA61_s,5879,enabled,4262478,38992,
aI0brXWE_Cs,3903,enabled,5436717,29205,
UsmgoIVDG98,51,enabled,17308,548,
Im0Tz_GENao,1405,enabled,1297877,8507,
DUkO1Znikuw,225,enabled,96011,1472,
qDEOSKwWTpc,2557,enabled,2200722,24802,
9xeO_o1nmo8,21,enabled,11102,540,
c2gKsnRzSHw,979,enabled,550672,6892,
fE2a7mOznFQ,5,enabled,503,16,
dpOdVgnNkXo,12,enabled,6689,334,
r-2a_8aw1wQ,1770,enabled,1420289,13874,
7yNDXjIiqQ0,397,enabled,353469,7432,
zwxEvRxWT4A,5368,enabled,2283875,31524,
GXn_cG8-qs0,0,zero,3582564,59270,
ZJu8Kh2fzu0,206,enabled,127196,851,
fL_xT1nzBgU,7230,enabled,7018757,57316,
KjAx5VAPOUM,24,enabled,15441,426,
CSjg41maDg0,2900,enabled,5096776,23742,
2nXfD3UtJtM,310,enabled,369788,4330,
TlK-pp8p8sw,9571,enabled,7219731,87873,
y5KuzI0GeZo,2374,enabled,5776953,59244,
vDt--T2o_Ws,177,enabled,211853,3527,
FkBmAOwkVIE,2705,enabled,1771122,27104,
gCNbVEY78ug,179,enabled,44202,1056,
BE18znhORU4,2925,enabled,3620051,49859,
AZGPf2cQVyg,13576,enabled,7346474,34902,
2ea_Wg1ZzoQ,2491,enabled,4769765,57935,
iE2gYX5k4No,7558,enabled,2911421,53899,
YzyeAh8Y7Xc,9706,enabled,2168016,32491,
MOOlw0qcUNs,14,enabled,3710,55,
LbwK_9_dzzA,1281,enabled,314141,2775,
hL4BkymZqRI,101,enabled,8346,111,
GMpeUz2eZko,0,disabled,7257,184,
eVxqjzOM6Fw,71,enabled,101979,1028,
AdzXFri-Kbk,80,enabled,535265,2695,
gJMz9gRhDLY,7771,enabled,4317936,37275,
1juc7_7gnB0,2226,enabled,13647851,59587,
E9Ij-HaqErk,17,enabled,1611,30,
N-SPhta4pr4,278,enabled,650247,3877,
IisDQUlJ-D0,0,disabled,714165,7620,
UpyAHLKyVE8,2,enabled,1829,14,
UOZAcfRJSJ0,491,enabled,3510897,11862,
IBbQByoFa2M,4078,enabled,767468,10736,
d8TM8UA6JwA,1476,enabled,1463574,15535,
2sfrao81SMU,419,enabled,184555,2701,
qaViE8LpHXg,0,zero,1053459,3745,
BWo_tYF0nAc,1829,enabled,2313296,14584,
QGiku0fmlNM,1340,enabled,3941220,38604,
P1m-MThFJ0I,228,enabled,38667,626,
B_Vws_T_Q8k,2712,enabled,2204920,23392,
of2xfcKjCHs,2202,enabled,1740905,33976,
BjXTmh0YFhE,320,enabled,421286,5103,
UFsV5NrTnlU,219,enabled,56492,1886,
lfveMR8pxwI,3003,enabled,1179805,32605,
tSiGZ6cvCls,826,enabled,2673631,8655,
x2ZkVPkpjJA,1891,enabled,1537953,16538,
D2m8b9eY_TU,1810,enabled,162991,1217,
Q2E8Yu4v7d0,274,enabled,98097,1394,
C2jnzolP3fo,1136,enabled,242881,4788,
EIYOZ7KdY1Y,65,enabled,13485,860,
754gPbt9SDU,613,enabled,1713568,13263,
udBNMcQ_z_c,1266,enabled,5863645,40264,
LddOP6N5cE0,1024,enabled,3792112,16143,
XhPfk0xkQic,695,enabled,262910,3713,
MDXb80uEf9s,0,disabled,56212,1123,
3ZDSSjBeCas,49,enabled,123327,365,
GHCMs0w0dYY,844,enabled,1491242,10844,
RZIf0BBO7to,133,enabled,38505,894,
cDGtsH_WZhw,190,enabled,14740,627,
ZvXgHiS9-zQ,2416,enabled,10951609,45367,
sErfI-6uwYI,519,enabled,723772,4899,
IfmSKHpk3tA,223,enabled,61079,1452,
b1EIo-D4Vqs,40,enabled,78247,556,
TA_0UljHMSw,9,enabled,1219,12,
2Gpa_uJh5DU,5,enabled,16667,82,
jVkPEAMBVaA,22,enabled,17527,244,
X-EsuFLZ5t4,926,enabled,783001,15236,
wDOvjrlym3E,37,enabled,325710,411,
poq6AoHn4HM,6728,enabled,18663921,241670,
amsAxR26ryU,0,zero,6176177,103484,
P4tNeWmSESA,134,enabled,28666,647,
XeBWChqsYwg,5014,enabled,2004689,28866,
-KtqpIMGhyc,186,enabled,150563,1211,
aaX3js5sBFo,3343,enabled,2377215,21624,
Hbj56TsD2ZA,3891,enabled,1985264,19129,
aCW3Yz_xM3Y,803,enabled,728060,11288,
qTW9Q7KE2iI,858,enabled,475235,12357,
kTRO0DMJFRE,1721,enabled,1868688,26228,
V-qpyszCrv8,126,enabled,155234,1067,
vb2x_05qThA,220,enabled,54071,1218,
eXT2F5ps91Q,426,enabled,219006,4283,
8-nLe1QbRkg,512,enabled,442274,4633,
z1D9bv9oedc,462,enabled,105839,834,
7rhDHSoxV_4,5923,enabled,1437270,50771,
QR_HsVG26vc,27,enabled,26104,354,
UJrrNAkvOdM,2487,enabled,3633634,31559,
Ff5WfuepdcE,7934,enabled,6980958,23819,
Lkik4QxZxTs,23,enabled,18923,157,
dxauA6KIYIM,146,enabled,31657,849,
WIbTZFXLSA4,0,disabled,40130,268,
y4V4-50U3As,75,enabled,59776,527,
lv1Ut9XqVyg,2153,enabled,3247773,88372,
NSHkrxknfy0,194,enabled,252969,989,
lRfmojPQ0s8,47,enabled,50062,455,
u8YXTywUnp8,49,enabled,18126,345,
zJqjsYY8aY4,9061,enabled,5647856,94331,
e57V9FANrAA,20,enabled,20698,339,
7blfbu_E3gA,202,enabled,866744,6450,
x-uPBFOujc4,23,enabled,7990,133,
RNwt6xLdZ4I,733,enabled,611626,4678,
M3OeVz7Imm0,26,enabled,21303,241,
n7gzBKPmj04,61,enabled,47332,522,
A5ughsPP2S4,1360,enabled,1169304,17803,
x_uWxkFRPII,130,enabled,33558,716,
d7VvIlen-6g,6873,enabled,4900978,58928,
ZTJxQnTX4LU,1483,enabled,2459649,11300,
GvTAT55dYZE,8414,enabled,5218779,103570,
lI5UkNGmqG4,156,enabled,330348,1443,
kWplTlAWdU0,803,enabled,4299163,5450,
YzEntbfjbrk,539,enabled,586945,6580,
hQuDu5KV-hQ,55,enabled,59682,660,
IXth-KOXvaI,146,enabled,189080,1295,
0RDtwoAt1do,28,enabled,12391,345,
iwFnhim7SG0,1510,enabled,7656425,38709,
3101Vei8_OM,336,enabled,881970,7124,
OJiHrzdhgNQ,821,enabled,2470580,14248,
vtDbsogi4F8,59,enabled,36946,521,
tEum4jgbM_0,0,disabled,1676,38,
pM7xo_VWJis,1971,enabled,836703,15245,
nEwj51xdrh4,694,enabled,461954,3408,
NiJ0Lqtx3J8,606,enabled,6935416,19825,
3cy2cEowIrM,1445,enabled,2519955,27557,
aboV1HnpqIU,4862,enabled,1971647,10688,
UTt33udwRw0,8775,enabled,17536204,103890,
yYPuBDP1xdc,376,enabled,278617,1978,
yJ6qaml8U9w,348,enabled,201243,3410,
_mYMzRnZN4E,40,enabled,41618,377,
2cLMgClppLM,111,enabled,202092,2202,
8Su0t-0KCw4,177,enabled,1005206,2666,
Hf_02DCLBg0,11533,enabled,10308190,40650,
fX0SD0NIWM4,23,enabled,23551,272,
gdvRELkXOfk,195,enabled,40535,1366,
HxuR-wqgN2A,0,zero,25094730,262335,
SDhWVg49mPU,26,enabled,17716,272,
zdW7d0WpiIU,574,enabled,574582,6584,
cgTE_09hEDU,2383,enabled,4423437,78336,
v13o_AMW_wI,4265,enabled,6145258,89480,
MP4aknbqDac,260,enabled,1515686,12636,
zmO4-zZrYrg,35,enabled,218359,478,
xNExe9Tm1zE,13590,enabled,2990999,24695,
yH-CcuD-PSg,10,enabled,7060,153,
jozS03WsbsE,15,enabled,11037,199,
p8to55HOxas,36,enabled,85136,596,
GkYxAKisV_M,16,enabled,14536,229,
V8wNhsK4YBA,2601,enabled,1306038,22066,
8zH2LDNg9fo,5699,enabled,7448351,81627,
HjQHP95rzrA,45,enabled,58381,540,
FRBX9rluO_Y,337,enabled,433636,2954,
lB8IXYwOAT4,201,enabled,3319666,8164,
425USN9WyrE,2132,enabled,263316,4354,
wyRqWAQnHBI,1621,enabled,1652234,19596,
ATta1X2HS70,978,enabled,2369422,10303,
i-lqILYtfoI,3,enabled,1811,7,
WnlYITW8Ohw,1538,enabled,1504965,12173,
QQNZ3olVBls,621,enabled,442697,2848,
VZ3NPWUB_5A,5327,enabled,1042135,9443,
Xjilq1MFgCg,77,enabled,45028,1377,
cGURCEXZcbM,417,enabled,593246,4075,
U4Td3OJw1lg,898,enabled,4071487,9544,
Bq5ebnoqqE4,302,enabled,505385,4739,
GKihRaDulsE,9129,enabled,3811239,40044,
mZP1t42Xcwk,321,enabled,175180,3369,
NaaFqj9IXSw,1176,enabled,1711098,7363,
3ksXeqRm3Cc,28,enabled,10143,96,
WiX_O7hBTGw,13,enabled,11802,164,
f8Ml2Ln11Uk,159,enabled,37011,1006,
ttlaWf0pGts,3572,enabled,3443303,19011,
1NFfyFSBxxk,113,enabled,210385,2816,
WecRsA8ChT0,4720,enabled,1640204,29552,
Fckf8lO2eJ0,1797,enabled,1430632,24155,
6yn0XPojn8k,59,enabled,1798,41,
oLR-POrHkrI,87,enabled,185982,1175,
LTk3YkJd_o8,7500,enabled,18092118,123310,
Pus0NhxJwFc,620,enabled,2490856,19185,
DLqV5_aD-ps,900,enabled,723673,3349,
GT5gP8AJB0s,58,enabled,39846,893,
wESuMyTv8sQ,76919,enabled,55321990,319541,
aGHBXGSNqc8,3999,enabled,2482464,15042,
GxJiUqNzdRU,484,enabled,170022,3048,
OAeiPiwYdH8,397,enabled,193056,2529,
cdzUh0AypK8,108,enabled,620787,1488,
4wJWB4CqJIE,6409,enabled,2668874,34533,
6OPPVspEX_Y,0,disabled,8141933,75732,
H6i9PiKyuas,152,enabled,55731,1530,
3z9gO6U5U2Y,2435,enabled,3098764,34263,
niJlId3N68s,20382,enabled,10080740,127276,
E5Fnffk8ApY,142,enabled,125356,1736,
o50h51729Yc,457,enabled,274553,6564,
r2SNEdn8jbw,59,enabled,9714,117,
bvM8ToIVSmg,424,enabled,333894,3962,
n99Q1sc3E0g,7298,enabled,3799061,43488,
QUgRDYehv0M,1524,enabled,9407570,52963,
u6ZLrxmHR-U,101,enabled,30217,870,
K6LXNUju89k,5227,enabled,1808488,14880,
Insk0blNs3Y,9,enabled,1942,19,
CiGNiceZ5lU,6728,enabled,1664936,41314,
cMXTVY5VLy4,343,enabled,947360,4886,
zbVtiPg3St4,1653,enabled,10619622,38615,
VKHf8pyeGnU,359,enabled,2614027,16894,
5ZlOn9V_MmE,19867,enabled,16176660,58196,
7ZIBul5CHJE,304,enabled,1594663,6074,
brZPDoEyEhA,7058,enabled,1684490,27495,
WUyF2oGFIEM,5324,enabled,644235,15127,
XA6l97M6PeE,256,enabled,199685,1772,
zt9bJtUpEpU,2837,enabled,2893445,25079,
qbi_wVdlb-Q,37,enabled,123323,1238,
_QKdnGgnerg,893,enabled,1311839,10467,
mIY0pXMXKm4,4674,enabled,2133369,24551,
g0cSYXOjplE,2324,enabled,4402367,22236,
El-_ChMu3aU,177,enabled,67046,587,
A5BnuuqptOk,499,enabled,1520496,10830,
HclrKUmO4V0,678,enabled,146804,2247,
HJCIFRVaR_M,7977,enabled,1486876,12072,
4juWQC8rGUk,2957,enabled,2576595,37312,
-qKMK9LGI1w,1687,enabled,540974,10099,
3zwpDi6Gt_8,1457,enabled,317901,5430,
tO2hPBXwMH4,213,enabled,52746,1023,
BlLY-OqHyCo,0,disabled,15041,155,
xn1udi9gLZ0,2117,enabled,987688,9968,
HD__XMF7Qrs,9,enabled,348,13,
WBN3nSzaDaA,0,disabled,64899,1689,
JPatMzkol6E,218,enabled,333729,1519,
x3GvCQJVQfs,4313,enabled,5650169,103399,
688kLzwzJss,649,enabled,574917,4863,
IarSBa3xe3A,0,disabled,73823,366,
igN4H58WTl8,32,enabled,34212,205,
DbqLZOj6epI,1017,enabled,1816360,15246,
1B8KkgUdWas,409,enabled,232523,4238,
ullt3Ziqcgc,1362,enabled,757247,13955,
Q98J4e5QLt4,1635,enabled,2201632,40684,
7NnvE0n0NSc,1208,enabled,625207,6143,
xl_j5vCOR74,672,enabled,102501,2241,
DYetyYSJ05k,15,enabled,5137,271,
Q3pZL-ed9MI,3551,enabled,5858816,50654,
dmYEOZq8aZc,569,enabled,388923,8317,
yZOmttLXr44,2064,enabled,2872032,32034,
l2e4sHinM3k,0,disabled,3321425,20066,
1BlAah7q_Qw,3801,enabled,10520705,29466,
PCKu-sY5y3U,2157,enabled,685190,12106,
EZgyfYaLXtA,247,enabled,112010,1876,
OZLR8bJPQ58,93,enabled,5484,76,
OxSZBk7D0hU,3561,enabled,3349423,25467,
QOrsGtg9QoE,372,enabled,233495,4048,
Zj9dN77m6B4,62,enabled,105831,581,
_fYS8gS9Q0M,316,enabled,1852065,6047,
Kd1JyGSc_Jo,197,enabled,67356,1812,
irstMfbm7Xs,25,enabled,2156,26,
q2-Xh_G2tXw,11362,enabled,6002245,43320,
Pmw9f9eY6LI,229,enabled,427017,5069,
njnnN75sMMA,4819,enabled,52865794,152700,
4feLeF4PJwE,1008,enabled,1116703,10580,
qUqSexDQlyk,319,enabled,341325,2757,
DgwYFFkE8gc,5408,enabled,2353452,19381,
myba3XPYlpQ,587,enabled,457471,9133,
4DdJfASgKH0,118,enabled,77966,1722,
GqP6QbNu_rM,14,enabled,35661,288,
pTZQOspwX7k,4003,enabled,2608663,21701,
3VjwSPxLUgs,2357,enabled,771642,22453,
FTKtfUMqMP4,6872,enabled,2453181,22998,
jSBcGvO_f_w,13256,enabled,15014185,128652,
uuN1EiM7NkE,8,enabled,2365,42,
AoPJW6WNFjQ,5985,enabled,2851230,32549,
wOc03MFmy4A,797,enabled,1799783,48794,
ms1AzNr0wVc,2743,enabled,4698921,39208,
8lK3oDF8tCg,0,disabled,4152085,23393,
Rlth9TUWaQg,25811,enabled,13029932,228317,
vRKf9jFZsIY,41193,enabled,19575070,152976,
utmgNd1sAqU,1654,enabled,2928176,22296,
ChDBLlluoII,485,enabled,164095,2660,
_E3SQ7obrdE,34,enabled,2657,44,
iMYvjV6dtBU,470,enabled,267769,5413,
ZJb51E3P5G8,2105,enabled,2444028,11738,
oN2mXJlgDQI,1734,enabled,1186480,9927,
kOimn6K0DG0,6658,enabled,13035383,89548,
qhxcgqUi2jE,288,enabled,1074989,5022,
xhWX9U9uHSg,1952,enabled,1864487,12659,
-HWUNjO-Lvo,8679,enabled,4579828,22380,
04sYtsb9lHs,198,enabled,676871,2626,
fb3pDrf80E0,915,enabled,1384884,19196,
bqzUkvHlQ88,5810,enabled,10660553,39611,
A27EpAkIvdk,19,enabled,12602,124,
pY8Qw5Qaves,171,enabled,47482,1039,
Y2_ZP-APEDo,2343,enabled,817832,22914,
ktddFSm3nTg,4615,enabled,3510949,20233,
EzUe_kHw_3c,522,enabled,2216894,11743,
